[1113911658, 16470]
[738003122, 53]
[2548698468, 52051]
[1142359245, 53637]
[2579566049, 60140]
[3085854494, 57007]
[737860526, 443]
[1670224191, 46949]
[3081988645, 51739]
[1944944643, 51070]
[3327711880, 52346]
[1614065445, 49544]
[1224859595, 48601]
[3692777711, 80]
[1968818421, 50448]
[474411469, 49396]
[1191241974, 3901]
[1906413911, 32994]
[2665444857, 443]
[1838352478, 58761]
[2119165088, 52247]
[1893752773, 1262]
[1894061977, 47681]
[1893973634, 43218]
[3085197240, 51172]
[1928384624, 63348]
[1242477603, 3074]
[3314627397, 49476]
[172938099, 57382]
[1664728050, 5135]
[607174544, 39304]
[2184520782, 50399]
[956467266, 48345]
[2960252927, 443]
[1664727882, 24768]
[2183864609, 32942]
[3310231544, 53]
[391498862, 29183]
[3085234623, 61480]
[1670224466, 53617]
[1979772333, 50317]
[1935271344, 54504]
[2148946394, 50887]
[1758557508, 7880]
[602981105, 443]
[3525230187, 443]
[1800300591, 33421]
[1662396440, 26052]
[1158478730, 80]
[2818240709, 80]
[1664727898, 42630]
[1711709318, 40354]
[1670224239, 9294]
[1113883856, 15824]
[2184137314, 49830]
[666230368, 22853]
[3440056109, 61449]
[1864759929, 26558]
[2055957208, 63766]
[1819746243, 11147]
[1800334026, 30268]
[345951483, 57483]
[3325473283, 4500]
[3646080025, 53]
[3445888469, 50054]
[316657828, 80]
[1967477250, 60311]
[1486519432, 55973]
[1198279326, 57964]
[2193657209, 28618]
[345951665, 19690]
[2007556072, 55882]
[973977186, 41950]
[1303995249, 8777]
[607172235, 56515]
[2742186671, 49478]
[1460915372, 80]
[1224742462, 44578]
[1935254751, 21769]
[2579599124, 80]
[1875726999, 34935]
[1664728063, 48481]
[1967254166, 63989]
[3692777709, 61805]
[1670224538, 15909]
[3481893171, 29789]
[1661394654, 36421]
[1664727902, 5707]
[485398819, 10716]
[485108283, 48637]
[1204943860, 1611]
[2055957044, 60330]
[1158154548, 80]
[529516715, 38970]
[1800323178, 13915]
[1970001682, 49208]
[23864097, 80]
[3625875822, 60799]
[3353902627, 53531]
[3306057672, 49431]
[2428051073, 49691]
[3599371489, 45514]
[2012165123, 49287]
[2497782230, 50798]
[737163639, 11762]
[3085056398, 62040]
[1744912895, 50751]
[3524524797, 53]
[3082655012, 49625]
[1864759317, 58806]
[3317362817, 34340]
[1783899795, 34809]
[956406745, 49454]
[2988391213, 3306]
[2011303970, 30593]
[3379154005, 53496]
[2300688548, 17405]
[2801819928, 61733]
[3327712557, 22268]
[3084503010, 63795]
[2133911240, 63516]
[93322777, 50889]
[1945909429, 37382]
[3532296626, 80]
[722062613, 51226]
[1664727930, 44004]
[3298447152, 62991]
[252745997, 14669]
[3724074535, 37249]
[2132475008, 26424]
[23887031, 56772]
[1889288971, 41160]
[609585561, 53838]
[822104818, 54049]
[612985584, 37817]
[345951689, 41246]
[957008061, 5487]
[3481845396, 61770]
[2132345119, 51521]
[1664728062, 26897]
[1670224215, 28062]
[1020022325, 80]
[3525230197, 443]
[3503159008, 1935]
[2579603856, 3485]
[485411951, 33453]
[2579599131, 80]
[2579622310, 80]
[3636574820, 443]
[2050628587, 14080]
[1671310434, 23869]
[1224769663, 46677]
[2256692280, 27617]
[3508772613, 37376]
[115909167, 47629]
[957008263, 7872]
[2150737352, 24144]
[3482697549, 62775]
[1783899860, 27129]
[852499194, 11833]
[2498778256, 47638]
[1664727910, 6072]
[2579599108, 80]
[2612804843, 5370]
[474450628, 28136]
[1377229368, 19522]
[2216464842, 16244]
