[3457721370, 80]
[1044061072, 31073]
[2010897649, 46655]
[3851386827, 6881]
[549543167, 37202]
[3183667943, 55620]
[3376481878, 80]
[1042587033, 55462]
[1150167386, 48923]
[2291247380, 59395]
[745403269, 41631]
[2496529540, 62033]
[2568632210, 35253]
[3117042456, 40816]
[772514341, 53]
[3380161715, 9001]
[2369369435, 29404]
[3183667943, 61943]
[1511330620, 60841]
[961817444, 80]
[2585689526, 1]
[1047794767, 14582]
[1511271441, 12347]
[835556863, 55893]
[2496573484, 52069]
[3380591574, 443]
[1304328293, 54889]
[2496633617, 55453]
[657851992, 51935]
[2568632139, 49979]
[779135803, 58554]
[1118238940, 25577]
[1572995292, 51307]
[2641513991, 51746]
[1439598814, 4116]
[867520856, 24703]
[1118238952, 19460]
[661489318, 80]
[3050601665, 53]
[3084348125, 23093]
[2624271655, 6881]
[2247086692, 54840]
[878214478, 36314]
[1150157872, 46572]
[2837534373, 64523]
[1300716872, 27863]
[3462488699, 2712]
[2131396245, 41159]
[641016630, 49811]
[1547444293, 28608]
[2369369436, 41816]
[2003801154, 25]
[3853087908, 55303]
[3445778872, 50183]
[1404499201, 53]
[3223366416, 44207]
[4185402539, 3258]
[657878460, 45907]
[1150209490, 44217]
[2496477792, 62258]
[1797121053, 22]
[1404480689, 21]
[2859466090, 4578]
[3183667943, 61028]
[2563596918, 63222]
[1395201806, 26500]
[1292949239, 52047]
[3460539431, 57842]
[3149693325, 80]
[2497314262, 58953]
[3907274779, 61414]
[1047794763, 14174]
[2631337420, 46192]
[3380213462, 59619]
[1150181276, 42980]
[1301255622, 80]
[1349802884, 32548]
[2838256524, 64080]
[2790472538, 45363]
[1066650207, 9042]
[3223366416, 44277]
[1304309849, 57890]
[1183334611, 33712]
[2533359736, 54965]
[1150216124, 9050]
[958957540, 32894]
[3377052048, 36526]
[3084348076, 16670]
[2441890701, 4605]
[2247038121, 43747]
[1150168557, 34034]
[1404538748, 51431]
[2369369438, 17846]
[3183667943, 54157]
[3905397997, 1935]
[2568625477, 51757]
[1066650359, 46978]
[3906222117, 80]
[1404536003, 52660]
[846451495, 15859]
[1118238851, 30515]
[1150168527, 39546]
[3378203021, 64827]
[1044061090, 19448]
[1150170519, 80]
[2291247380, 45437]
[1552980817, 8435]
[3694736077, 53118]
[969417000, 53160]
[2568633614, 38588]
[551101144, 995]
[551071253, 50603]
[1404369873, 1024]
[1511309338, 80]
[949151157, 64779]
[2356365638, 51152]
[2838700219, 64814]
[1512328618, 54166]
[2568641055, 32924]
[3907750760, 80]
[867520856, 44821]
[1167619546, 1853]
[1047796681, 55785]
[846451495, 24250]
[3450721723, 45926]
[3084347926, 23404]
[1150180693, 80]
[1547463002, 55017]
[2821341208, 56053]
[2386515895, 1410]
[1512481267, 443]
[901458947, 55191]
[1310345580, 51636]
[2650641542, 52555]
[3197398475, 80]
[3084347932, 7886]
[2570652229, 51176]
[2568630202, 46458]
[3592439515, 50935]
[2568625418, 37406]
[1584631326, 53640]
[3183667943, 4577]
[2568632192, 14850]
[2568625417, 55362]
[3450750244, 49540]
[1044061075, 4101]
[670392048, 39717]
[2563585597, 4643]
[1150167440, 64880]
[3134526900, 46170]
[1385038979, 56477]
[2568630874, 49161]
[1118238851, 26284]
[804529922, 57460]
[3340528553, 22]
[1301967722, 30193]
[1773838711, 26262]
[1310344372, 53]
[1118238887, 9950]
[3463857670, 80]
