[3443719013, 57290]
[3558785541, 2768]
[3571898877, 54470]
[4030665117, 58382]
[2316446071, 50487]
[3890314079, 43022]
[1074109384, 39177]
[3569737548, 43233]
[4095554113, 16534]
[2341409479, 38366]
[3446786976, 3390]
[3257307707, 30272]
[3256843770, 47990]
[3890314075, 54631]
[1235578141, 445]
[3262253597, 26437]
[3348719072, 63933]
[3349713565, 2546]
[3558785549, 54515]
[3450221270, 26586]
[2339489098, 40144]
[4103998133, 52754]
[3262366543, 8889]
[3890314059, 61765]
[3617748997, 29410]
[3890314034, 33177]
[3571699174, 1025]
[3256843428, 65259]
[3451399141, 46676]
[3617609846, 13200]
[3338122211, 4098]
[283551064, 46792]
[3353385693, 22]
[3569674978, 64110]
[3338654626, 8998]
[3560974607, 21730]
[3444018173, 26532]
[1074109384, 45423]
[4215904776, 23]
[3890314059, 54441]
[3347629681, 587]
[3608555618, 38615]
[3223260578, 40304]
[3569567217, 62604]
[3451353582, 12780]
[3451180813, 55600]
[2270145478, 7081]
[3338524007, 53]
[3335631996, 46378]
[3978971493, 43992]
[4038533491, 59005]
[2270145447, 40796]
[1074109375, 61737]
[3455740109, 59319]
[4218176749, 49018]
[3608310503, 50217]
[283447931, 23565]
[3453189292, 52133]
[3890314057, 8691]
[3978971493, 23986]
[3451331136, 47468]
[271618248, 50707]
[3890314064, 60596]
[4095694889, 56486]
[3890314075, 15440]
[854809735, 49186]
[4225791749, 3193]
[3454819389, 53138]
[3890314034, 57846]
[3890314060, 56868]
[3890314060, 5055]
[4109946220, 16439]
[3448447978, 49841]
[2270145359, 34794]
[4096165614, 4289]
[3233166953, 58655]
[3445780624, 59440]
[3348656279, 5753]
[2316446022, 57356]
[4095144254, 45350]
[854809732, 8888]
[3451353179, 1045]
[3890314079, 49120]
[3617730733, 13199]
[843140550, 445]
[4225763101, 53623]
[3352051847, 6881]
[3262265341, 53]
[3353385955, 54549]
[3978971496, 26526]
[3890314063, 45861]
[3890314065, 24643]
[3978971496, 12010]
[1235578044, 445]
[3473010954, 2303]
[3890314074, 32795]
[3890314075, 25185]
[3223261412, 43399]
[4218177393, 42461]
[3472993637, 62148]
[3336890321, 53413]
[3978971498, 20778]
[3334582347, 5840]
[2319916969, 62299]
[3451524000, 5949]
[3233162472, 42839]
[2338148926, 2022]
[4041152107, 39856]
[3452628514, 1197]
[3766922531, 15979]
[3890314079, 49432]
