[3081823053, 48046]
[3327711880, 18322]
[1191154519, 3003]
[2221453585, 29448]
[1234778979, 56929]
[3435378787, 49271]
[1888187436, 53087]
[1783899870, 64988]
[3327711880, 52346]
[484982501, 34103]
[1913322016, 18446]
[607149312, 7525]
[834046631, 10817]
[865343150, 53432]
[3727821152, 51244]
[1998084463, 44125]
[1799972284, 1799]
[344508697, 47584]
[1697623843, 54714]
[1906438809, 49268]
[3482853517, 38183]
[2011965077, 26234]
[1664727935, 55814]
[2150001917, 34380]
[2127286303, 50403]
[2218743762, 18581]
[1980432130, 35860]
[1544392334, 23096]
[2177498644, 54360]
[1760329812, 52501]
[2593651844, 22313]
[2011657191, 34717]
[2048723033, 52604]
[3310231544, 53]
[2579610342, 80]
[3650007127, 56851]
[1664728041, 58958]
[1121759193, 54534]
[1884514462, 56171]
[1913832496, 63396]
[1670224479, 1054]
[100165283, 50929]
[602981105, 443]
[1894179889, 59954]
[607169453, 1947]
[2421640005, 56329]
[1832256200, 56448]
[2047431948, 64046]
[3537668087, 35675]
[724246906, 80]
[2150460968, 40644]
[2187173524, 55558]
[3440327242, 58483]
[20241120, 80]
[2343727555, 34682]
[723153342, 42874]
[724250599, 443]
[2132450410, 10890]
[1671311029, 42161]
[1586846004, 5211]
[1971246728, 49750]
[607168930, 6191]
[1924031795, 1039]
[1819746243, 11147]
[613009581, 62259]
[2453753260, 49117]
[1819738610, 48899]
[1830194903, 65117]
[217097814, 15799]
[1864748972, 14689]
[1864760046, 46704]
[3481410714, 35892]
[1967477250, 60311]
[3563855361, 23231]
[1886891785, 8947]
[2365334598, 14365]
[1884965987, 50192]
[172532563, 52900]
[3595672073, 47304]
[3377985315, 443]
[485061061, 51959]
[3532965370, 59357]
[1538925326, 53]
[3692777696, 80]
[3082197006, 59285]
[1967254166, 63989]
[235456991, 50893]
[23864526, 3757]
[2498714643, 39206]
[1670224606, 46456]
[3481893171, 29789]
[3086062317, 54282]
[1664727907, 30315]
[2010225474, 2320]
[1276041010, 42843]
[3494771457, 80]
[399627051, 62653]
[1703328454, 36280]
[1883246160, 11724]
[613068113, 50022]
[2812124674, 50782]
[1671310517, 19195]
[1664727907, 50313]
[344508688, 47649]
[1906439972, 49971]
[1865195175, 52301]
[2595289464, 55118]
[116033461, 59921]
[257157342, 55894]
[2150537772, 58741]
[203734843, 42219]
[1887431911, 23460]
[110205431, 12639]
[110204438, 60494]
[1956925171, 27635]
[2489316087, 46343]
[3450623980, 57919]
[1939170085, 64835]
[1864759607, 41895]
[3481389562, 3191]
[3440100935, 34252]
[2182501376, 57046]
[2158955453, 55428]
[3311408233, 53405]
[1894061941, 1520]
[607169045, 5749]
[2899454804, 443]
[1800300811, 38273]
[257157334, 443]
[2055665929, 52012]
[1664727928, 53126]
[1604510993, 41758]
[3314627397, 49476]
[1594423565, 59667]
[3327711880, 46956]
[737860526, 443]
[345951405, 38337]
[3080318839, 63507]
[2011304137, 18133]
[1123283850, 50244]
[3702463276, 53440]
[3435588124, 59973]
[1137556285, 80]
[3289075853, 62773]
[345951511, 39528]
[3481516246, 36400]
[2184420197, 33248]
[3541347774, 26686]
[1664727907, 63317]
[2579627140, 80]
[2151244217, 20327]
[3474778183, 48433]
[1838352470, 44646]
[2579603856, 3485]
[1664727914, 18825]
[1894144842, 47123]
[960336459, 58199]
[2139926170, 62961]
[1177214986, 24882]
[2325776709, 22634]
[1219102712, 63215]
[1864759618, 54751]
[26027360, 80]
[1614022640, 52313]
[1181641190, 52852]
[973977186, 41950]
[1664727894, 23759]
[1670224580, 1845]
[1671311015, 40621]
[3391639079, 56266]
[1157641555, 57667]
[1883713428, 55350]
[3443407479, 56100]
[1951631626, 5917]
[2498389349, 1159]
[2063134101, 60262]
[2182257630, 37765]
[2116249012, 52132]
[3252205687, 25385]
[2579603926, 80]
[2579599108, 80]
[2634918191, 443]
[1664727927, 30914]
[3339683909, 63639]
[1377229368, 19522]
[474812525, 14840]
[1661394483, 46883]
