[1046196432, 1150181299]
[1512684917, 1304351868]
[1053863880, 883483756]
[3197978109, 1512328310]
[2191086260, 1150167445]
[3279016960, 1118496011]
[2608973341, 3005361105]
[787060999, 1512328576]
[1310520834, 2384238491]
[957972899, 3715013013]
[3856161776, 1066650408]
[1583945285, 977403632]
[839629311, 3214973085]
[1550278780, 1304335760]
[1150168413, 1773841201]
[776426382, 549540214]
[2497486778, 1512235569]
[1481376950, 1304335708]
[2497479363, 1150209481]
[3895625503, 1150181274]
[1479215542, 3457768471]
[1477618898, 3457769818]
[1046196446, 1150168515]
[1063862756, 3445766909]
[1150168385, 2496373091]
[892333190, 1150185626]
[1150191562, 767599683]
[868249126, 2692633819]
[913331308, 2422054961]
[3456408605, 3463479418]
[1055875316, 835556801]
[2247093524, 2624213442]
[3085769898, 661489319]
[835654775, 1300706348]
[3193678551, 835556857]
[1484032400, 3905144228]
[3109707159, 3377172370]
[3046105026, 2140769166]
[1150193825, 4251111580]
[934428306, 3905145707]
[906885804, 1150181248]
[933419482, 3450733084]
[3014869482, 1150170580]
[3095404538, 805402847]
[779453393, 3457763776]
[1063863071, 1314135161]
[2162645930, 2993344807]
[3771548856, 1150181120]
[1355672006, 1118496011]
[971223872, 2955101791]
[1668094386, 1150181269]
[3084349151, 1578109918]
[3377352927, 966460227]
[846722203, 1066650579]
[1150193700, 3076900495]
[1150193799, 4251111605]
[3173604577, 3377109958]
[1300361998, 3377166831]
[3324412018, 1118496222]
[4129462766, 2422006703]
[1479363214, 3771550985]
[1150168385, 2496588149]
[845611473, 1512354633]
[2527186830, 2131259393]
[3456406951, 549543231]
[3261753764, 3463479419]
[1272510987, 3463479409]
[2722535299, 591002832]
[2602406767, 3149635832]
[667408857, 2497227058]
[3046690915, 3380591497]
[3097205538, 3380591584]
[1069704014, 3457727176]
[1150193847, 2955960201]
[1063308860, 3183667943]
[793716022, 3590516777]
[846691398, 1058767033]
[1057759300, 812926718]
[3324414964, 1118496222]
[776426382, 3445781134]
[656992357, 3907274826]
[2368940430, 3461896143]
[1400721501, 3045255286]
[2610541076, 1939698174]
[1477618917, 3457771192]
[796237390, 835556862]
[1150193715, 4251111588]
[2266594453, 3380591982]
[2593363884, 1150167418]
[3724529457, 3905558326]
[2186743957, 1512078311]
[957972899, 3714647012]
[1043376703, 1371733875]
[796924670, 3771550991]
[3173598994, 1066650376]
[3084348288, 1044061116]
[1063862662, 3445779422]
[1300709252, 2369453779]
[3901941668, 2704780986]
[1044783024, 1150181262]
[3444066365, 1066650605]
[559938352, 2131277214]
[633095306, 1066650605]
[2500490561, 3149676649]
[1150193835, 4251111612]
[3857428597, 3908675605]
[668607000, 3136156006]
[2467900550, 3905145707]
[1150168394, 2568632221]
[843469517, 883480570]
[1043250331, 776638337]
[3084346299, 1589503319]
[2421163957, 3905145707]
[3136152896, 868356496]
[1348378414, 1150170559]
[4229264637, 2568633608]
[2453783251, 3905144228]
[2631199362, 1052280444]
[1302942998, 1118238851]
[3095526425, 661489323]
[957972899, 2608013476]
[2378317559, 3462523999]
[776624069, 3457722708]
[3895625478, 1150181233]
[3085294663, 772528858]
[3336034641, 1150167426]
[797599050, 2131276858]
[2244791323, 3379634284]
[1150168402, 2568626313]
[2377132722, 3380591497]
[2247055218, 835556789]
[1399638380, 2131277099]
[3338205291, 1118496219]
[1046198298, 2979693584]
[1150191606, 3076900480]
[1479383147, 1304397267]
[1479379230, 1304334406]
[2381958203, 3380493426]
[2162867584, 3450742018]
[4067502533, 1150219575]
[870286675, 977403895]
[1053863897, 1150181273]
[1150193757, 2247038146]
[611765021, 3134044170]
[2522389668, 1066650539]
[1055875295, 1046164225]
