[906746079, 3197398270]
[1396417213, 1300710927]
[3229196909, 967830804]
[1040319130, 2218897708]
[4294967295, 2563613684]
[4294967295, 2421954343]
[1302942998, 1118238879]
[2631771793, 3905144228]
[2722537245, 2650641649]
[4067502517, 1150167445]
[3136152926, 3907275347]
[4294967295, 3704938323]
[827255121, 3457763831]
[3223260602, 3908325282]
[4294967295, 4294967295]
[3162700488, 1512328618]
[4294967295, 1040896156]
[827256049, 3907274909]
[4294967295, 3845341774]
[1150168385, 2496588149]
[2450319690, 1118496156]
[4229264637, 2650641594]
[4294967295, 731969523]
[666526307, 1066650619]
[868249354, 3905203873]
[820988170, 1150157876]
[4294967295, 3149635725]
