[1477618922, 1304402306]
[4294967295, 1066650584]
[1300362097, 1411485547]
[3894930909, 868354199]
[1302942998, 1118238879]
[1044783033, 1150181284]
[957972899, 4185567529]
[4294967295, 1488250335]
[4294967295, 1229818548]
[1150191591, 1150209504]
[1063863064, 3445782158]
[1069704133, 3457726266]
[3085766997, 3380533355]
[957972899, 549541537]
[3379738637, 821597745]
[4294967295, 4294967295]
[4294967295, 1514744652]
[4294967295, 3450753823]
[897688261, 1654300478]
[1069085412, 966460230]
[793715977, 2700473703]
[2512893842, 1041642342]
[4294967295, 3895399212]
[3582205869, 2131259515]
[957972899, 590966217]
[4294967295, 2369145104]
[3229196909, 967830804]
[4294967295, 3149635760]
[4294967295, 2131276858]
[4294967295, 3076820177]
[4294967295, 3907275120]
[4294967295, 1118496388]
[4294967295, 3463510158]
[4294967295, 1150181259]
[1150193749, 1302343525]
[803351021, 868354264]
[3324415452, 1118496222]
