[549541280, 46047]
[3208895136, 44304]
[1150157885, 80]
[3850320056, 40785]
[2422007784, 1067]
[1806875663, 16480]
[874341152, 1433]
[2122070495, 50868]
[2568630022, 1422]
[3034516045, 54281]
[2369439524, 28121]
[2617134339, 52421]
[3377819792, 443]
[932286619, 41121]
[2854230679, 21075]
[3458025288, 80]
[2650665169, 5088]
[670391798, 10167]
[2131261381, 80]
[3450722963, 59242]
[1300717038, 65382]
[2422036761, 10044]
[957980376, 29706]
[2697988763, 62453]
[2568632157, 63050]
[3125278513, 0]
[2138866465, 52118]
[827253457, 48594]
[880011166, 44865]
[3125530940, 21200]
[2925343389, 53213]
[3450819599, 26712]
[3271220216, 56544]
[1523679937, 80]
[1304337962, 1433]
[2563574057, 50303]
[3450786360, 13535]
[3903854326, 56782]
[2083721568, 10514]
[3174894910, 53855]
[1514184810, 7750]
[917446741, 50904]
[886115516, 43680]
[3254448435, 64176]
[2568633655, 46164]
[3462479422, 46345]
[2866885012, 5895]
[1511330521, 63363]
[957980311, 31172]
[1003885764, 50116]
[1293273727, 60352]
[1301209923, 45929]
[2131277246, 57295]
[932286619, 38145]
[2631336595, 54104]
[906391247, 23810]
[1876937729, 15399]
[957346490, 42807]
[878190875, 11705]
[2790470257, 39633]
[1150180703, 33481]
[1314092866, 64296]
[2760049876, 57099]
[887959932, 56749]
[3853237702, 62030]
[786706680, 58491]
[932286619, 47830]
[917293196, 1550]
[3180390540, 31842]
[967830798, 42378]
[1007212960, 63240]
[3450752535, 56002]
[1047794759, 14505]
[2568632159, 23740]
[3450787996, 47487]
[3076816790, 42149]
[3450749760, 2026]
[957980344, 61466]
[3520164942, 20068]
[1929797502, 53]
[2422049780, 14425]
[880011167, 46802]
[1806835620, 17234]
[1523690341, 54331]
[957980297, 16172]
[2955958178, 51896]
[2568632128, 56036]
[2497189351, 39757]
[2380070676, 22]
[3084348059, 12174]
[3450732555, 38392]
[971519274, 56633]
[3450786677, 1028]
[846451495, 49556]
[1183337783, 53868]
[3125276598, 0]
[906391266, 29980]
[1066493053, 80]
[874341017, 8088]
[1454896232, 62057]
[1523690344, 43938]
[3854370700, 49454]
[4185809752, 48225]
[552060145, 7491]
[2421953243, 59111]
[3458057393, 443]
[3084348119, 37677]
[1293099190, 61341]
[2568623898, 17123]
[2568633620, 57975]
[3175042941, 43839]
[3045255295, 443]
[2854768480, 60983]
[3084348079, 46204]
[957980351, 31791]
[969417026, 80]
[2685655236, 1433]
[1304314972, 43474]
[957980303, 46903]
[1301209923, 46076]
[551029459, 6379]
[969417030, 57822]
[800587333, 38819]
[3175060315, 7041]
[1150168538, 80]
[878528418, 10518]
[2790471648, 37186]
[591337919, 53844]
[1150181367, 53109]
[2190775890, 52087]
[717480418, 47184]
[2369369457, 29235]
[2889882781, 24648]
[878212122, 54742]
[1523695202, 56608]
[2568632218, 64201]
[3892665306, 80]
[1118238949, 57066]
[3907274754, 53381]
[3084347909, 57875]
[2698890399, 61534]
[1300716831, 16361]
[2369369432, 2497]
[2369155329, 80]
[3462494562, 16823]
[2584991823, 41819]
[3463875441, 80]
[1301209923, 36291]
[739387267, 22]
[940532787, 64617]
[1404544724, 58462]
[3374412063, 34177]
[3599743264, 12839]
[2650641651, 59914]
[906391266, 24657]
[932286619, 51063]
[3136156195, 45072]
[1523690991, 28236]
[2967675036, 33439]
[3450763149, 6147]
[957980360, 4921]
[3892664807, 51413]
[2650641655, 53925]
[906391228, 27897]
[957980279, 54989]
[2247055116, 52767]
[2944322156, 50633]
[1304314997, 8030]
[2334804028, 993]
[2873040066, 1179]
[879511040, 25242]
[2497276782, 56054]
[3125534062, 443]
[1112693970, 9003]
[2624276203, 50549]
[2131396241, 36801]
[2650641642, 52728]
[2790470557, 1484]
[2568633648, 48442]
[1310344913, 80]
[937388581, 33439]
[906391263, 11090]
[1058767862, 20312]
[3125532997, 53093]
[2568632130, 57848]
[3084348045, 60257]
[932286619, 50778]
[2728098632, 2174]
[1004136386, 32772]
[1514747855, 59355]
[2240670401, 60908]
[2624271678, 1823]
[2685654934, 1433]
[3853115516, 58190]
[2650641544, 43390]
[827253200, 54622]
[2369369417, 35738]
[957980254, 5442]
[2568632193, 42131]
[3463578532, 1069]
[3853136384, 19744]
[1523687854, 5222]
[653741383, 1940]
[1523675566, 443]
[2650665185, 53395]
[2436188948, 64415]
[1428773095, 35617]
[957980307, 42987]
[868354286, 57289]
[932286619, 36094]
[661548495, 44694]
[3520165272, 44307]
[2650641596, 25168]
[3463864592, 80]
[1301133049, 34318]
[2568649640, 61433]
[3046096217, 42576]
[1301209923, 33993]
[3904243108, 34298]
[2692263507, 47499]
[2568650523, 49201]
[1591812988, 9398]
[1523690340, 36080]
[839619893, 443]
[2994450601, 14496]
[3854286888, 51069]
[3016569288, 50089]
[1773838696, 61122]
[845158893, 80]
[957346490, 29151]
[921399801, 6881]
[2367934754, 80]
[949151157, 62462]
[3084348042, 5666]
[552060106, 60838]
[2245019845, 55868]
[3450770919, 45467]
[2859200077, 57912]
[2247086713, 55053]
[3450762035, 49817]
[661489293, 65117]
[932286619, 34819]
[2369369417, 24219]
[1301133051, 53017]
[3463482523, 20183]
[3450788545, 15339]
[2650661284, 18934]
[3084347912, 2361]
[957346490, 22720]
[4185398647, 53179]
[3450716035, 42306]
[3885061859, 2456]
[3450733453, 65031]
[957980377, 28516]
[1300677972, 2971]
[881139945, 12954]
[2369369416, 38706]
[772501384, 39057]
[3450757260, 35656]
[2568646493, 49659]
[1513554170, 51641]
[971519383, 10377]
[3197664031, 56527]
[957346490, 15523]
[1349780282, 53]
[2164042813, 50002]
[3376996166, 1194]
[549536011, 51777]
[967830801, 41780]
[2568632205, 49255]
[969416995, 44568]
[549543273, 8269]
[957346490, 45293]
[881139934, 55351]
[2422054819, 51058]
[969417026, 45935]
[3450740847, 12743]
[1806876004, 52025]
[3462489615, 8883]
[2369369405, 49934]
[937234213, 33505]
[2568629436, 56225]
[3216056596, 1218]
[2650641619, 50418]
[3084347904, 13815]
[2700098076, 54774]
[1044061064, 61736]
[1044061119, 5696]
[2584843318, 58559]
[2131259398, 53]
[2497432591, 46697]
[3459026636, 62701]
[1301209923, 39460]
[3084348032, 19432]
[3326299420, 33436]
[2568633648, 41394]
[3374806034, 55768]
[1304342487, 58012]
[3450753180, 2335]
