[931420571, 36360]
[592537949, 58402]
[989807343, 39433]
[3076799045, 8462]
[1150180664, 80]
[1150181317, 9482]
[1511330640, 56424]
[2496588236, 1437]
[1044061116, 42916]
[3457728059, 8080]
[3462488959, 55442]
[3076799092, 8462]
[1150219586, 50433]
[3380592439, 443]
[3380591982, 443]
[1514175141, 32004]
[2568632192, 43227]
[549539138, 64088]
[1411485547, 80]
[881147740, 22395]
[2496574775, 16623]
[3445777773, 52442]
[3380591574, 80]
[549541582, 59873]
[549540210, 17423]
[1066650342, 50304]
[3463483322, 36046]
[3380591510, 443]
[4048083934, 6876]
[3380591990, 443]
[3905397934, 80]
[3174947703, 52716]
[549539062, 12762]
[3445777456, 60074]
[3714668245, 38191]
[1150157824, 35330]
[3450817836, 12691]
[549532487, 47002]
[551045857, 17293]
[3380591497, 443]
[1514908436, 443]
[1404487510, 40228]
[812925706, 80]
[3045255432, 443]
[3445767229, 32856]
[881139841, 41005]
[2131261165, 64766]
[549538970, 15586]
[1150181240, 34678]
[2955960241, 56957]
[1044061113, 53714]
[901458961, 22974]
[3850320051, 44763]
[4185533594, 54327]
[3445782378, 43191]
[1066650508, 38585]
[2584846601, 1630]
[3462508430, 49772]
[3380591584, 443]
[3212860667, 443]
[3905144228, 80]
[1773844447, 54695]
