[1349803947, 63356]
[1928396889, 80]
[1044061097, 64108]
[2496383012, 1200]
[2584869489, 13797]
[827260471, 64511]
[1150167319, 80]
[2496639798, 1176]
[2704780953, 25800]
[878211075, 49810]
[2422060876, 53225]
[1574095300, 52299]
[1150157865, 80]
[2704780942, 17082]
[2369369441, 42464]
[2568621758, 52008]
[3263579077, 44766]
