[2144547115, 50832]
[668514891, 48571]
[2120579918, 50333]
[20617435, 80]
[737860526, 443]
[2854729835, 52282]
[1783899870, 64988]
[3310231544, 53]
[3525124816, 80]
[1912924882, 31516]
[1191241974, 3901]
[604442888, 45078]
[3083343028, 60878]
[3459127797, 22816]
[3566780322, 42498]
[1813032350, 51720]
[1784461386, 6662]
[2182684352, 4508]
[2116374834, 50676]
[2078832280, 57982]
[1828139233, 58600]
[1864754066, 27667]
[730863380, 80]
[3572722631, 53026]
[2301544659, 6980]
[1913832496, 63396]
[2116647038, 58309]
[3376446286, 56056]
[2079004801, 49650]
[3525293573, 443]
[1711741820, 61869]
[1956922185, 7284]
[3450271427, 51485]
[2139917473, 52057]
[3086060009, 56103]
[1664727923, 43871]
[485299214, 12773]
[3353902626, 52530]
[1169958685, 8195]
[1956914704, 43757]
[1664727894, 39036]
[1826041716, 58727]
[607136507, 49837]
[1664727881, 59095]
[655736790, 3074]
[2450118844, 13011]
[1972981182, 55562]
[3718628274, 22871]
[2011589363, 14642]
[2365334598, 14365]
[316946447, 61979]
[2579597363, 80]
[291300579, 58381]
[2450080267, 51652]
[2579566051, 40885]
[2183622141, 53204]
[1923902427, 15013]
[529516715, 38970]
[168381063, 50993]
[1893755507, 26559]
[2127639114, 14586]
[3440369726, 53343]
[3548109352, 53]
[1664728058, 33404]
[1664727902, 5707]
[3081859395, 35762]
[973718532, 59624]
[3378903067, 51331]
[2150540932, 29400]
[1956958328, 28450]
[3625864432, 80]
[1265999258, 60671]
[2046824582, 54980]
[607140730, 5341]
[1587031218, 56688]
[3757147138, 37376]
[1709381050, 62262]
[252748273, 443]
[1838950458, 46650]
[722940804, 20]
[2183798230, 51100]
[607185951, 22726]
[2042967861, 65143]
[1249184772, 64458]
[231674944, 33600]
[3083982658, 55063]
[2313437874, 56733]
[231917073, 53566]
[1131502906, 48430]
[2181780551, 61333]
[2747471687, 50981]
[822104818, 54049]
[1821133143, 37420]
[1664727905, 27093]
[1664727932, 52474]
[2055475064, 65182]
[1536518712, 31112]
[1494565058, 52632]
[485065971, 28807]
[1934698309, 54639]
[3080530677, 59883]
[2257128449, 51413]
[1664727905, 31393]
[1177214986, 24882]
[3636574820, 443]
[973977186, 41950]
[2147552259, 50152]
[2177442983, 49679]
[1590670516, 56530]
[3443407479, 56100]
[1364145474, 52098]
[1919920046, 34842]
[1838271531, 51378]
[1100414561, 58889]
[1971305142, 60579]
[2150247427, 44805]
[2634918191, 443]
[2132503814, 11442]
[1664727874, 27033]
