[285066049, 443]
[1295024658, 80]
[2047905618, 443]
[1759975045, 443]
[913083492, 56364]
[738648670, 443]
[3360479912, 23]
[1053518104, 80]
[738298015, 443]
[1710663926, 11340]
[976719395, 10033]
[3471336889, 63964]
[3757046314, 443]
[3366126753, 10144]
[1962358084, 443]
[1636059355, 443]
[2083380883, 80]
[1215413504, 55524]
[2258940776, 2515]
[1748337856, 80]
[3741542912, 5432]
[3527235256, 443]
[2229172377, 500]
[281279731, 80]
[504316943, 443]
[4000719486, 5056]
[4277340773, 63480]
[795691610, 443]
[2157005101, 38323]
[1692727212, 43062]
[283919491, 443]
[1056091443, 443]
[3672239262, 80]
[828811391, 80]
[957455217, 26152]
[1268624413, 80]
[278262448, 61821]
[2080799445, 63867]
[3978983275, 40602]
[3905113433, 443]
[739847142, 443]
[612568115, 225]
[2290386100, 443]
[3306169084, 443]
[3978983257, 17267]
[1706489681, 52802]
[2245316677, 20842]
[569761272, 80]
[1411908752, 7954]
[1339487341, 80]
[549656104, 80]
[283229001, 443]
[799052407, 443]
[795674220, 443]
[47133642, 443]
[383405250, 53744]
[791919569, 9000]
[2106719533, 443]
[278262323, 63973]
[894480169, 31400]
[1752243921, 445]
[2206634729, 123]
[584119465, 54930]
[1695575038, 53]
[2041503754, 6881]
[799043880, 443]
[795684797, 443]
[1695867065, 25]
[383554458, 443]
[1623045343, 445]
[3527256285, 443]
[2475237056, 80]
[1905448460, 26761]
[1888253553, 51878]
[3672241734, 80]
[283919516, 443]
