[1068099707, 443]
[2392514316, 443]
[1267987483, 443]
[2510195445, 45130]
[3741785781, 443]
[2484372862, 53]
[3672231280, 80]
[828811505, 80]
[2087007440, 443]
[752077594, 443]
[795500706, 62353]
[1888555996, 50124]
[4218170291, 11114]
[1613251980, 80]
[1691003553, 443]
[2353775103, 443]
[3314970071, 443]
[3960906406, 24583]
[2270402601, 45681]
[3366088545, 59284]
[4023727691, 443]
[1612797202, 52144]
[788948354, 32099]
[269242714, 80]
[3305119780, 80]
[2359938928, 80]
[4220988646, 443]
[3905113433, 443]
[1506851671, 18676]
[1670197958, 9042]
[1740910821, 63554]
[843185588, 52799]
[4064471516, 443]
[801001459, 9443]
[3314518690, 443]
[3468196453, 6881]
[3672241750, 80]
[232304559, 80]
[2055598468, 80]
[361305438, 443]
[2258940776, 2515]
[2673515162, 3702]
[843159714, 445]
[4187927091, 443]
[975845907, 33866]
[270859406, 443]
[3286116398, 443]
[3310630837, 24748]
[1638012869, 57703]
[268651868, 11710]
[742779615, 443]
[2198042681, 443]
[1268252358, 443]
[1053641529, 80]
[1962358115, 443]
[573092834, 443]
[3978881957, 40040]
[2087007437, 443]
[739847142, 443]
[1444302337, 35495]
[2197879034, 443]
[1395851473, 57429]
[3672219999, 443]
[2359200303, 80]
[3463325599, 40168]
[3978970930, 49625]
[855438322, 53058]
[1268358826, 443]
[2118341240, 80]
[2347551516, 16270]
[133162068, 80]
[1272743772, 443]
[3444365987, 25810]
[1268613316, 443]
