[3076791940, 967830909]
[3085294785, 772528858]
[3249822477, 2162340588]
[827254653, 3457712431]
[3456389348, 905684087]
[2497486732, 1512235569]
[957972899, 591393816]
[3076791955, 1928396931]
[4072851855, 3894329830]
[2495741953, 3045255295]
[3076791972, 967830909]
[1043329966, 1523688790]
[1302942998, 1118238879]
[3456409034, 3463482347]
[2609361043, 1066650589]
[1398654490, 1516019193]
[2510919681, 3905144228]
[2381106649, 1523596068]
[870286675, 977403895]
[1063862692, 881139877]
[776503187, 807452546]
[3378638590, 3149694932]
[2522078780, 1066650553]
[3771548896, 827255932]
[776026106, 3457774042]
[3105510638, 3579352141]
[1047946532, 2497387170]
[654923427, 1063256098]
[3136152926, 3907275347]
[1150168419, 2497185020]
[4229264637, 2650641594]
[1512407730, 1066650589]
[3463743104, 3457728033]
[1150168395, 2650661957]
[2247037761, 3895399214]
[3379738637, 821597745]
[1294224660, 2369372889]
[1063863081, 3445781741]
[3135467748, 1150157842]
[2538655445, 1118496156]
[897688261, 1654300478]
[3005359099, 808932531]
[1043589006, 2819483013]
[554090173, 1150181282]
[2247093622, 3905203886]
[1668094418, 1150181300]
[3173597597, 1150181268]
[1063863066, 3445777569]
[1150193778, 1928396889]
[1053863782, 3076799077]
[957972899, 4185194128]
[1063862662, 3445782015]
[2368940445, 3208669888]
[1567966734, 1349802846]
[1511330481, 1349802998]
[1150168394, 2422049293]
[3222710122, 1150157885]
[2722537245, 2568630017]
[1311252751, 977403815]
[957972899, 4185504846]
[1053863740, 2248063697]
[957972899, 881145714]
[4127988082, 3116084313]
[2419628904, 3905144228]
