[1150193797, 4251111568]
[4294967295, 549540925]
[3262918381, 1582432600]
[4294967295, 3463480367]
[827258869, 2624250212]
[4294967295, 3380592409]
[3226460573, 1150180682]
[3378599511, 2497256660]
[4294967295, 3462490824]
[3084348288, 3084347954]
[4294967295, 3907274771]
[2722537381, 2650665197]
[2649562309, 3905144228]
[957972899, 3254842194]
[2497497947, 1512235569]
[4294967295, 772529930]
[4294967295, 3743110891]
[827255121, 3457763831]
[1484632134, 803057554]
[3324415353, 1118496222]
[4294967295, 3149635590]
[4294967295, 1397133263]
[3771548840, 1047950760]
[4294967295, 1150181290]
[897688261, 1654300478]
[2501517263, 3463479421]
[2539726246, 1150180718]
[4294967295, 3380591990]
[1063862762, 3445767156]
[4294967295, 3905203885]
[4294967295, 1290047726]
[4294967295, 1000059785]
[3845373423, 1150181268]
[4294967295, 658073706]
[776478010, 4208149330]
[4294967295, 1582432600]
[3846966709, 1150157835]
[818489498, 812926718]
[4294967295, 2570652327]
[3845373423, 1150181300]
[4294967295, 883484268]
[4294967295, 1300683173]
[3904099249, 1066650572]
[631448197, 3463480366]
[4294967295, 2568631131]
