[4229264637, 3450831163]
[868249382, 1150219612]
[4294967295, 3463510158]
[3229196909, 967830804]
[2875594935, 2563558834]
[1302942998, 1118238879]
[1044783033, 1150181284]
[2368940247, 1412613992]
[3339689232, 1512328248]
[4294967295, 2869265483]
[1484632134, 803057554]
[3136152926, 3907275347]
[957972899, 2519147186]
[4294967295, 1397133263]
[4049960918, 3149676652]
[2468753971, 3115943433]
[3222143514, 1512328210]
[839627694, 1378347406]
[4294967295, 2650666099]
[4294967295, 1118496388]
[4294967295, 2257583642]
[2628816890, 3905144228]
