[1150168345, 80]
[3324418951, 32874]
[1511330468, 80]
[1516734598, 17961]
[3324411951, 4696]
[1479363207, 25846]
[1300362063, 44034]
[1063862712, 80]
[1511330441, 80]
[2650397370, 41260]
[3145424190, 50994]
[1150168385, 80]
[3324418616, 55921]
[3324422243, 13835]
[1477098476, 16067]
[1481376997, 49450]
[2368940242, 80]
[843466546, 80]
[3444275348, 52795]
[845611473, 58428]
[3324423156, 12370]
[1150168411, 80]
[1480175990, 50203]
[3226460437, 80]
[3514803804, 80]
[3324419258, 59221]
[3109636925, 6436]
[2372478967, 65076]
[2489467115, 60410]
[3520166166, 53082]
[3324421026, 39019]
[3285110921, 50256]
[3324414715, 58950]
[589082914, 61059]
[3324419473, 30274]
[3324422073, 53112]
[3324413799, 8719]
[2315308460, 3658]
[2552140450, 48076]
[796237479, 80]
[3324420589, 49983]
[1545072079, 57575]
[4129448791, 42785]
[957972899, 80]
[964039051, 54821]
[3324420804, 20798]
[3109635226, 4055]
[1300361992, 42333]
[3337874749, 7720]
[2563418082, 80]
[2631638882, 25191]
[3324428022, 53617]
[3133817554, 10321]
[2475848342, 2330]
[1300361988, 41623]
[2643239549, 25781]
[2232115701, 2524]
[3324428279, 18245]
[868364126, 80]
[1546641631, 58653]
[3324422073, 53354]
[3324413422, 45161]
[1481553898, 62556]
[3087314027, 36884]
[3324420950, 21839]
[2866301540, 33447]
[3328834285, 60385]
[3324420958, 35695]
[3337738536, 13535]
[1063863066, 80]
[3159466579, 80]
[3324414779, 28530]
[3324415526, 44592]
[3889948938, 64484]
[1516594272, 51412]
[2616457041, 62500]
[2476126173, 2404]
[2246489573, 58919]
[827260642, 80]
[3324426262, 41753]
[3904337522, 62531]
[1150168393, 80]
[2592966866, 28034]
[1150194002, 46731]
[3324426440, 34329]
[3574817862, 6825]
[3895154237, 443]
[1478895777, 9758]
[3324428065, 57916]
[3046691096, 64845]
[1478895801, 11054]
[1150191556, 80]
[3324422491, 20548]
[3901941037, 38850]
[2412181948, 17050]
[1478895804, 11347]
[541188055, 60137]
[3137919784, 8908]
[2508342149, 21366]
[3324418886, 57446]
[1040437996, 51828]
[1300361987, 52637]
[580135516, 20205]
[1294891819, 58387]
[756262144, 35657]
[3324413665, 19471]
[3324416773, 39702]
[1550504026, 55304]
[3771548856, 80]
[859680397, 6499]
[797599050, 80]
[1063862703, 80]
[1150197197, 80]
