[2497497947, 1512235569]
[4128842324, 878211120]
[1300362090, 1523997759]
[656992357, 3907274826]
[1302942998, 1118238879]
[2247025334, 1066650595]
[2381455760, 2631340558]
[4294967295, 3704938323]
[4294967295, 2497215182]
[4294967295, 1229818548]
[4294967295, 4294967295]
[4294967295, 2585711634]
[1150168408, 3450856300]
[2487239155, 2131395808]
[1116461012, 878204200]
[4294967295, 2496368848]
[4294967295, 2631196923]
[1069704133, 3457726266]
[1340676015, 2369442018]
[809408251, 1150157844]
[3724477057, 3134046066]
[1043382270, 563941799]
[797598958, 2512677402]
[1150168401, 2496590250]
