[2631376460, 29968]
[1044061072, 31073]
[3460542135, 49993]
[2010897649, 46655]
[3851386827, 6881]
[1492682976, 49479]
[845159681, 51010]
[883483756, 40556]
[3457721370, 80]
[3376481878, 80]
[1042587033, 55462]
[1150168523, 443]
[2568632210, 35253]
[3117042456, 40816]
[1404364397, 37552]
[772514341, 53]
[3380161715, 9001]
[901458958, 34281]
[1511330620, 60841]
[961817444, 80]
[2585689526, 1]
[1047794767, 14582]
[1511271441, 12347]
[2496573484, 52069]
[3462491620, 10050]
[1047794763, 14804]
[657851992, 51935]
[841483037, 20001]
[1349802939, 37847]
[1118238940, 25577]
[891900993, 35406]
[2641513991, 51746]
[664527662, 52312]
[1439598814, 4116]
[867520856, 24703]
[1118238952, 19460]
[3050601665, 53]
[2608024813, 60770]
[3084348125, 23093]
[2189193702, 31499]
[2247086692, 54840]
[878214478, 36314]
[3183667943, 55620]
[3376528722, 443]
[1150157872, 46572]
[2631343728, 33446]
[3462488699, 2712]
[2131396245, 41159]
[1310388772, 55278]
[1222434927, 23]
[1547444293, 28608]
[666230622, 443]
[2369369436, 41816]
[3895957313, 80]
[812581130, 53]
[3445778872, 50183]
[1404499201, 53]
[563959855, 1433]
[3223366416, 44207]
[3149635739, 14884]
[4185402539, 3258]
[1047790446, 443]
[3463858574, 43919]
[1404480689, 21]
[2859466090, 4578]
[3183667943, 61028]
[2563596918, 63222]
[3445777739, 51032]
[1395201806, 26500]
[3460539431, 57842]
[2819438936, 33788]
[3907274779, 61414]
[1047794763, 14174]
[3380213462, 59619]
[1150181276, 42980]
[1301255622, 80]
[2383508202, 1173]
[2743870681, 7021]
[3376511066, 80]
[1349802884, 32548]
[2838256524, 64080]
[2790472538, 45363]
[1066650207, 9042]
[2533359736, 54965]
[2759608082, 57846]
[3376487081, 58083]
[1150170572, 46234]
[2248069152, 80]
[1047794861, 14581]
[958957540, 32894]
[1395201796, 2617]
[3377052048, 36526]
[2955959981, 54676]
[3084348076, 16670]
[1150168557, 34034]
[1404538748, 51431]
[2369369438, 17846]
[3183667943, 54157]
[3905397997, 1935]
[2568625477, 51757]
[2631328674, 30728]
[1066650359, 46978]
[1150216124, 9050]
[1314148264, 63634]
[846451495, 15859]
[1150167418, 80]
[3174952521, 55105]
[3450640734, 47997]
[2247086664, 56475]
[989807312, 47476]
[3245894985, 41231]
[3904432010, 11762]
[551101144, 995]
[2883133288, 4331]
[551071253, 50603]
[1511309338, 80]
[2632862350, 31664]
[2760455508, 13440]
[2838700219, 64814]
[3149635692, 41256]
[1512328618, 54166]
[2568641055, 32924]
[3907750760, 80]
[1167619546, 1853]
[1047796681, 55785]
[846451495, 24250]
[3450721723, 45926]
[3084347926, 23404]
[1150180693, 80]
[931420590, 47162]
[2821341208, 56053]
[1297343397, 3591]
[1290047623, 443]
[1512481267, 443]
[2120093633, 62009]
[3183667943, 9127]
[1310345580, 51636]
[3450739185, 64947]
[3197398475, 80]
[2570652229, 51176]
[2568630202, 46458]
[3592439515, 50935]
[2568625418, 37406]
[1584631326, 53640]
[3183667943, 4577]
[2568632192, 14850]
[3450750244, 49540]
[2759959337, 57421]
[2632876409, 42755]
[1044061075, 4101]
[846451495, 11674]
[670392048, 39717]
[2563585597, 4643]
[3906222117, 80]
[3134526900, 46170]
[1385038979, 56477]
[2568630874, 49161]
[2624213472, 62019]
[1118238851, 26284]
[3340528553, 22]
[1773838711, 26262]
[1310344372, 53]
[1118238887, 9950]
[3463857670, 80]
[2808971519, 1282]
[3084347927, 11505]
[796309763, 53]
[3026382091, 80]
[2704737632, 1935]
[3169734426, 53]
[1302382961, 61310]
[2369369456, 22725]
[3462473944, 443]
[1150180664, 80]
[2568630154, 18896]
[2131276912, 80]
[1118238922, 21690]
[3462490051, 15034]
[2083731871, 61120]
[2519181515, 59235]
[3178503007, 53]
[1404566011, 50625]
[3905560087, 443]
[856516595, 443]
[3704920346, 123]
[647083831, 2359]
[3905557551, 80]
[3183667943, 9844]
[977403739, 443]
[2496470221, 17738]
[1404510151, 1026]
[3895957477, 80]
[3183667943, 53226]
[2563600269, 52768]
[3084347951, 53785]
[1150164552, 443]
[3165202860, 23]
[3907275153, 50683]
[3378011904, 443]
[3457748310, 36117]
[3894987661, 50564]
[3377019366, 80]
[835556803, 33679]
[1900933618, 58101]
[2628207069, 32287]
[901458951, 30863]
[3183667943, 46844]
[2624271655, 6881]
[2568633613, 17766]
[3462523989, 843]
[3445778227, 32904]
[2369369406, 31775]
[1928396874, 80]
[3005361105, 443]
[2496345500, 63034]
[2383512804, 53012]
[2771130099, 38011]
[663533691, 80]
[1404526304, 53]
[827260418, 37973]
[958957540, 60935]
[3380591910, 443]
[3340528892, 22]
[725547889, 55860]
[1052288169, 4765]
[946905116, 53]
[3183667943, 34771]
[3117651101, 51042]
[2584802339, 63596]
[1514908433, 443]
[1584040604, 63605]
[777305921, 53]
[2422051221, 50857]
[1512328192, 35678]
[3254448434, 37682]
[2563550830, 22709]
[2496571183, 53169]
[2496464513, 54411]
[3045361929, 41171]
[1304308002, 80]
[3115391002, 49163]
[2709817996, 1642]
[2568631151, 49098]
[2512673906, 53]
[2417660035, 28039]
[2790471234, 46651]
[786705102, 33067]
[1150167336, 80]
[1395201804, 54478]
[2361846995, 49001]
[1150168527, 43624]
[2140797257, 50786]
[2631196694, 49354]
[1304396543, 36168]
[3084348067, 41205]
[2908901338, 50618]
[2568633704, 54914]
[1044061101, 17405]
[3183667943, 48392]
[1806874884, 35060]
[1005131639, 40988]
[2759843720, 29412]
[2436214198, 58685]
[3450711157, 2993]
[3245037322, 38715]
[1300677972, 39468]
[2782376407, 28616]
[2624256921, 52775]
[868356491, 42683]
[2771130062, 59255]
[670392057, 56697]
[1219229242, 58334]
[1015508130, 2243]
[957899288, 123]
[3445782457, 16714]
[3174950744, 39810]
[2819313435, 1776]
[1118496269, 80]
[714363489, 56580]
[3590636523, 3904]
[989807332, 40472]
[3183667943, 44842]
[3445778223, 18948]
[1395201812, 34082]
[1476049323, 53622]
[2870584866, 51413]
[1511330684, 41311]
[2743965536, 22399]
[2544811928, 53]
[2587664695, 22301]
[878534530, 18722]
[3895923374, 80]
[3579387002, 14905]
[2404433102, 24443]
[776763683, 55536]
[3579438483, 3389]
[3183667943, 43955]
[3084348119, 27260]
[937893535, 53]
[878746947, 49266]
[1047794879, 14529]
[2584861923, 49953]
[3174948880, 52433]
[3226351545, 443]
[1061328453, 80]
[1310393356, 443]
[2632861628, 62127]
[2369373799, 80]
[1395201799, 47520]
[3117887306, 33498]
[2563529225, 50206]
[2334199126, 64470]
[3264180385, 10140]
[2563624541, 57757]
[3450655308, 52798]
[1806852950, 443]
[3520164873, 5900]
[2497271889, 59682]
[3459343764, 60985]
[989807341, 44967]
[2131396245, 45764]
[1312517280, 1045]
[2632892113, 26119]
[3172012087, 57796]
[1314035410, 51622]
[2497369042, 60100]
[1547463002, 55017]
[2334199237, 7443]
[3459282429, 49870]
[3183667943, 45782]
[2787263933, 1433]
[2787259796, 1433]
[2003801154, 25]
[2584840981, 10850]
[3457748317, 46929]
[1116368700, 80]
[867520856, 57006]
[2482827982, 123]
[1591983541, 10633]
[885991685, 24662]
[1404545519, 49265]
[1304347925, 443]
[2568618878, 55928]
[654851433, 4280]
[1365261559, 51413]
[892731202, 5496]
[1300898557, 33441]
[1404543178, 14542]
[1304425325, 80]
[3895944091, 443]
[2497238318, 49664]
[1928397020, 80]
[3907275122, 43118]
[878206148, 21172]
[919962861, 49477]
[3884227600, 11888]
[3457744872, 1935]
[3183667943, 52202]
[901458947, 55191]
[891903431, 47748]
[1314251290, 13720]
[1523687860, 5222]
[649680199, 56634]
[3196630134, 35881]
[2386515895, 1410]
[887047851, 24874]
[3045362016, 443]
[1293348827, 38418]
[1404516903, 52772]
[4251111563, 54884]
[846451495, 37639]
[3083682436, 17735]
[1428989507, 56581]
[1150209490, 44217]
[2497191820, 21068]
[967830793, 41181]
[1797121053, 22]
[3084347904, 63773]
[3846125338, 51413]
[2422054511, 3581]
[2142230099, 53]
[1150168559, 43787]
[3214973183, 21403]
[3254823570, 33740]
[2496565845, 53266]
[549543167, 37202]
[1058767999, 80]
[2568633663, 62493]
[2369369409, 30151]
[3147437102, 5170]
[2568633703, 46025]
[1404440043, 52899]
[2369134230, 80]
[1150168526, 43990]
[1044061113, 41678]
[2007647125, 23]
[1404510534, 60297]
[3895923143, 443]
[1466092268, 49160]
[2632885663, 38361]
[3450832268, 16266]
[1118238885, 65177]
[3263856343, 56370]
[2568627194, 59847]
[1310396026, 59777]
[3380164357, 443]
[2780987307, 45091]
[1734935853, 63333]
[3340528084, 22]
[2568632205, 61137]
[1404512774, 123]
[1118238851, 23365]
[3271215072, 50936]
[2955960211, 34121]
[1310442687, 27651]
[1118238851, 27534]
[2624213378, 52472]
[2369369400, 42955]
[1118238952, 12257]
[949114144, 53]
[1150168555, 80]
[3457726266, 80]
[3134952663, 19121]
[2496483583, 16145]
[2497375567, 59900]
[2568630023, 44395]
[967830836, 37037]
[1523671917, 80]
[3015582031, 38538]
[1118238948, 1038]
[1004136198, 39445]
[835556710, 63730]
[878345498, 32367]
[1511350963, 80]
[3879527676, 3128]
[2787264272, 1433]
[779135803, 58554]
[2819595654, 1484]
[2650641593, 58647]
[1044061160, 21788]
[2870956996, 10208]
[3459113200, 5000]
[2142187701, 11022]
[2568633711, 2057]
[3226350401, 443]
[1404318732, 60675]
[3084347948, 11843]
[3895645441, 63628]
[1150215844, 65535]
