[835556725, 443]
[1044061164, 13806]
[3326281293, 41792]
[2083497854, 54716]
[2189176075, 45948]
[3378207739, 443]
[879517165, 13852]
[1044061160, 34273]
[3188419890, 62801]
[3905203750, 34547]
[3214966351, 44015]
[1404513694, 5131]
[2421958170, 12090]
[2131277534, 9050]
[1313604421, 27777]
[2334199488, 80]
[1066650497, 43597]
[2568630200, 5068]
[1492659934, 2796]
[2369369462, 34892]
[1118238941, 5331]
[901458956, 48899]
[1806852877, 80]
[3376481878, 80]
[2131259715, 80]
[3125532102, 40358]
[3254825402, 45690]
[2496630943, 49249]
[3076816784, 40973]
[2387641770, 52220]
[659809046, 80]
[1293918646, 42513]
[1304320536, 5060]
[2369439572, 65316]
[4185415471, 55283]
[3191363876, 61504]
[1404546841, 59675]
[1396611260, 37744]
[2790472778, 48539]
[2823251906, 30567]
[2624256899, 45817]
[550265876, 23]
[2120093666, 59096]
[1150170574, 9050]
[1150164558, 43983]
[2384238473, 1433]
[2245056935, 56748]
[3183667943, 23001]
[2496373858, 26213]
[3463479972, 80]
[3457770268, 42724]
[1404447588, 1036]
[1310345580, 57480]
[2563595710, 53430]
[2131277242, 80]
[3853557261, 65311]
[949114188, 53]
[3907275092, 43829]
[2369439147, 13523]
[1404361599, 1026]
[3457770268, 43684]
[3214995858, 59386]
[2245110076, 65041]
[2131277215, 80]
[2563629010, 33910]
[883480570, 62419]
[2524087928, 5349]
[881145513, 11149]
[1044061115, 37627]
[3459343173, 36392]
[1512481267, 443]
[1316180229, 65154]
[1044061083, 63148]
[3378197909, 21980]
[4185142242, 35967]
[3174953157, 53715]
[812925399, 443]
[3076816781, 61417]
[1047794811, 14724]
[2568632197, 43437]
[2594161210, 58997]
[3084347909, 40359]
[2722492831, 51488]
[3045362032, 80]
[2369369405, 65028]
[2568641042, 50651]
[1385633163, 34787]
[835556746, 80]
[2162340588, 22]
[1404462640, 49263]
[2369372827, 443]
[3378245979, 54016]
[1507743110, 0]
[2131396241, 36852]
[2596238188, 39713]
[1942560462, 82]
[2568628844, 50138]
[2593963731, 53]
[807452546, 10732]
[1555962875, 20746]
[1454835108, 63155]
[1066650508, 32798]
[3905155029, 80]
[2759590157, 56790]
[889083206, 80]
[3039031249, 80]
[2930139508, 20776]
[2190754008, 53]
[1668118399, 443]
[3380591558, 443]
[1221337246, 53]
[3084348110, 46623]
[3084347944, 64876]
[957893940, 38086]
[2478481093, 39098]
[1044061160, 45130]
[956747424, 15000]
[904641949, 48178]
[947143480, 36521]
[2737678558, 49490]
[767599680, 63604]
[1118238886, 48767]
[2872448724, 9422]
[1004136380, 1935]
[714363489, 56580]
[889084721, 39860]
[3460295301, 62635]
[885855370, 6890]
[957099968, 80]
[2421968899, 6881]
[777638431, 37484]
[2245026186, 33698]
[3895398919, 1484]
[2384247806, 1433]
[1044061113, 41678]
[875230444, 51244]
[3908455873, 80]
[2871497424, 52982]
[2496379255, 46500]
[2704780005, 41894]
[2422010915, 34674]
[3380591960, 443]
[1514908515, 443]
[1066588862, 53]
[1468914831, 54960]
[2369369404, 44025]
[2496264167, 56456]
[2598772014, 137]
[868356420, 63759]
[2585662440, 59017]
[2704781185, 48536]
[1400002352, 64381]
[776182924, 47619]
[3178289254, 1484]
[1304406061, 62019]
[549543206, 46454]
[2369369431, 64645]
[1118238922, 62600]
[2496467246, 23544]
[3702928182, 49323]
[1312784289, 62791]
[3183667943, 27711]
[2131277429, 80]
[3149676652, 80]
[2631200613, 55368]
[1118238949, 30285]
[1512328631, 43460]
[2692633790, 58453]
[2421954586, 4749]
[1806880484, 9050]
[1044061096, 37310]
[3450744360, 11136]
[938402937, 54541]
[1512328205, 61668]
[1047794774, 14859]
[1118238909, 27795]
[867520854, 4415]
[901458944, 15986]
[3896054456, 80]
[2819307603, 4125]
[3084348091, 56999]
[842399825, 47338]
[2568626319, 27284]
[3084348091, 2694]
[2258768540, 80]
[2963226740, 50004]
[3027205080, 4388]
[2497227912, 54572]
[3084348041, 8872]
[2548848758, 35024]
[2563574177, 61168]
[933389187, 63786]
[3045566487, 8753]
[1516208735, 80]
[1150181279, 38648]
[3377770156, 50787]
[779305300, 39843]
[2632895752, 15616]
[2131259978, 33827]
[1150209488, 52194]
[977403779, 80]
[827254080, 52047]
[1047794765, 14889]
[3457769818, 80]
[2926534757, 2934]
[3197398266, 443]
[957894236, 51480]
[3076816787, 44945]
[1304409448, 443]
[1150170575, 41606]
[881139918, 62255]
[786736249, 62412]
[2369143081, 5000]
[3445767846, 34638]
[2650662589, 1960]
[878204666, 57630]
[2568632137, 60852]
[1044061115, 62040]
[3463879703, 80]
[2570652250, 60983]
[3377761656, 55520]
[3376943609, 443]
[3376974496, 49731]
[2497211437, 19686]
[1310340602, 80]
[2568629434, 49178]
[1395201817, 32636]
[3084347921, 26418]
[1404487510, 40228]
[1118238887, 24778]
[937243874, 58791]
[977403841, 80]
[2384241714, 1433]
[2247038067, 45979]
[2369369424, 23390]
[3084347941, 51852]
[551821013, 28465]
[3197396778, 49237]
[2819481628, 14428]
[878528424, 28096]
[3516365611, 23886]
[3084347951, 19937]
[1511271435, 80]
[779309699, 8364]
[2497216261, 27211]
[2821341321, 64405]
[3450734880, 28527]
[3183667943, 37079]
[2568632136, 35178]
[4251111602, 60300]
[2568632205, 43059]
[1304406061, 63100]
[2369156528, 80]
[827215421, 60319]
[1310354938, 22]
[901458944, 4116]
[3374675622, 58141]
[3464266704, 62085]
[2822247159, 63713]
[3215847201, 80]
[869078282, 80]
[1310341491, 80]
