[2871386752, 5128]
[3457721370, 80]
[3149635688, 31679]
[1044061091, 59400]
[2563537401, 2397]
[3140111691, 50001]
[1310398562, 43701]
[1044547717, 60637]
[1150181296, 443]
[969417005, 47522]
[859671648, 80]
[2496630943, 49249]
[3204096775, 32237]
[2876897664, 54748]
[2650660589, 60235]
[2211412073, 16438]
[1004136386, 56013]
[1046164288, 33220]
[2568631107, 1392]
[2369369401, 56383]
[3174948886, 55160]
[3761066099, 45081]
[2930832480, 1433]
[1302144561, 23]
[868360986, 8200]
[3905203964, 64859]
[3377045385, 59656]
[937243902, 33631]
[3579396257, 54820]
[2568632221, 64933]
[3378062779, 80]
[2685410060, 1433]
[856508626, 25719]
[3459343173, 36392]
[3853164344, 56286]
[2704779663, 39193]
[739620360, 43716]
[2568632139, 59499]
[2534589638, 1034]
[1156289559, 27530]
[3380591521, 443]
[767599632, 41601]
[1048153906, 53]
[1066650574, 52869]
[1300711094, 80]
[2624256642, 52976]
[2496141685, 27589]
[3459320450, 53652]
[2624213377, 38862]
[590450201, 50567]
[1047796350, 5223]
[1293472053, 58049]
[2624304534, 1039]
[2568629434, 53399]
[2624151649, 59691]
[3076900532, 42362]
[1463276294, 52204]
[2624250210, 50443]
[1552893061, 49747]
[2930831847, 1433]
[1491382193, 34575]
[2487761031, 53]
[1118238949, 9308]
[3376499400, 59070]
[2563612897, 53094]
[1304342481, 33271]
[777638431, 37484]
[2624098498, 52775]
[1928397081, 80]
[3853660242, 30868]
[2369369457, 24182]
[3895399106, 12347]
[2704780005, 41894]
[2685495821, 1433]
[3463480837, 80]
[3183667943, 5650]
[1806874884, 1238]
[1514341517, 23941]
[2568630023, 44544]
[800584919, 57253]
[1047794814, 14196]
[3457771176, 5222]
[901458956, 28668]
[1293362857, 55250]
[3590628461, 49728]
[786735432, 54656]
[3084348032, 47307]
[3905397968, 40189]
[3458577773, 63766]
[1118238879, 12295]
[1293190995, 65533]
[2631265342, 53187]
[4210295196, 54560]
[3378050752, 53]
[2131277268, 55675]
[2497257187, 52040]
[2369369404, 30752]
[2624256906, 19270]
[3702085785, 59623]
[2496379255, 46500]
[1454729250, 56878]
[1512481575, 80]
[2650664285, 53841]
[901458971, 54357]
[1304334406, 80]
[2536343827, 22]
[3463575396, 80]
[879518294, 80]
[2247038156, 62438]
[1303012748, 50310]
[3119383930, 39222]
[3457721786, 443]
[2930830532, 1433]
[1066650605, 80]
[3084352686, 46541]
[2650641590, 63634]
[1547437904, 57176]
[901458950, 58414]
[2930827867, 1433]
[3084347922, 56033]
[1293205410, 64583]
[767599726, 46164]
[2131370441, 23]
[4195795884, 52426]
[1066650518, 80]
[2685497641, 1433]
[1404332890, 54008]
[2632886392, 51991]
[3458018899, 35450]
[3895935020, 80]
[3204065112, 28516]
[1339611154, 40084]
[1044061083, 18827]
[2497286398, 53477]
[1502954908, 52547]
[2568646470, 50561]
[4251111565, 33546]
[2545623598, 48407]
[1047794797, 14908]
[1304406061, 48156]
[2587681972, 39242]
[2422035254, 38238]
[3584913583, 17985]
[2632587637, 53]
[604129184, 25]
[2650641660, 33554]
[2704779541, 15317]
[2650641542, 9799]
[2568633649, 8174]
[2624213343, 43315]
[3378050711, 64813]
[881798500, 53]
[3450735728, 50747]
[918551300, 49217]
[930561036, 21314]
[1395201805, 7673]
[1044061076, 40132]
[3149635672, 20556]
[1046164292, 443]
[1404360057, 50347]
[3117437342, 61927]
[3208800290, 56883]
[2685517450, 1433]
[957347814, 80]
[2512681513, 48885]
[2563584953, 55081]
[3184303104, 25]
[3907275384, 53680]
[664937881, 53194]
[1005131655, 39638]
[1512481267, 443]
[1512328244, 443]
[904891009, 60980]
[2245114355, 55485]
[3175029539, 35766]
[1304365055, 80]
[1310401251, 6206]
[2497432270, 1122]
[2568633657, 47992]
[3853189087, 49619]
[3851843876, 53304]
[3376507393, 55267]
[931421052, 53245]
[3193011408, 28314]
[3207618981, 23689]
[3380592409, 443]
[3200396795, 53]
[2131261316, 12347]
[1395201815, 5575]
[1304409451, 443]
[1512533414, 41869]
[777608477, 42990]
[3445768023, 46122]
[2384330691, 34126]
[1508989345, 20987]
[3895399014, 11762]
[2871115685, 50146]
[3380591574, 80]
[3907148376, 80]
[3293514712, 443]
[739024921, 52266]
[2650664283, 55934]
[859299593, 443]
[2568628765, 50480]
[881141055, 42144]
[1388319967, 16208]
[2685499088, 1433]
[3376487558, 33192]
[772528858, 16362]
[2930824164, 1433]
[1041645938, 443]
[2131277108, 80]
[2631193214, 51692]
[2544819266, 53]
[1429524531, 1047]
[1300716868, 3579]
[811026928, 2955]
[3462848841, 51468]
[2290152976, 2230]
[837842819, 50894]
[3226351506, 443]
[1004109503, 34596]
[1806966963, 53]
[663877829, 50390]
[551045816, 56634]
[1044061092, 20628]
[2568628763, 50847]
[3084347913, 31741]
[827256305, 25485]
[4185490684, 46072]
[1304397265, 443]
[2587685485, 27962]
[1183322116, 11779]
[1978071215, 53083]
[3084348076, 30056]
[3509003855, 1741]
[3197396778, 64629]
[2624146463, 13716]
[1047794850, 1901]
[3457804995, 19722]
[1304408755, 51306]
[901458970, 6901]
[2685493771, 1433]
[1396647521, 53459]
[3133546789, 41941]
[1492662889, 1032]
[2131261095, 59040]
[3450712694, 11646]
[3174606942, 80]
[1118238948, 17399]
[2369439575, 53349]
[933547226, 4642]
[2685517008, 1433]
[1066650341, 57987]
[2421968899, 6881]
[1055968764, 53]
[1585116077, 45095]
[1044061116, 59174]
[3084348038, 4446]
[2819421662, 4096]
[4259580573, 54382]
[1047067273, 13549]
[3149635776, 17263]
[2624213472, 62019]
[2528982779, 5000]
[2631296375, 55372]
[2685493514, 1433]
[880011529, 65178]
[2624226058, 49501]
[2568630023, 46504]
[2872269437, 1433]
[2568623878, 50351]
[1150181308, 80]
[2568628664, 55306]
[2496579498, 61054]
[964420191, 15000]
[2568633705, 38041]
[1150180664, 80]
[891901141, 59078]
[2369369426, 19859]
[3462478510, 32565]
[2587666720, 42114]
[3125531881, 443]
[3197396778, 64489]
[3445781871, 61155]
[3894998734, 80]
[3463744491, 48679]
[1310457115, 80]
[1044061079, 24277]
[2967718013, 15599]
[1041316877, 44549]
[3174606933, 54688]
[1404335775, 37119]
[3038919498, 20127]
[647083831, 2359]
[3084347914, 41173]
[2650641647, 17242]
[1404502400, 19025]
[3183667943, 52122]
[1378862013, 1418]
[3851830001, 50375]
[2497268228, 57673]
[3254827629, 51228]
[3714668245, 38191]
[3084347919, 31322]
[2496251254, 49554]
[2738730672, 3921]
[2568629738, 51255]
[1150168549, 443]
[668622240, 65159]
[1044061109, 29683]
[1488201273, 20928]
[1066650577, 54716]
[3462522477, 80]
[2131260053, 80]
[2131277079, 60871]
[846451493, 18625]
[2496591179, 49570]
[3076799078, 8462]
[989519800, 21956]
[661489284, 80]
[2568632154, 62362]
[2369369417, 28790]
[2650665843, 63093]
[1150219587, 36991]
[1047794780, 14076]
[957340895, 80]
[1304342469, 58049]
[1525040755, 49785]
[4250543943, 1215]
[1439554180, 47517]
[2568632203, 60294]
[661489320, 80]
[881143860, 52668]
[1044061076, 7160]
[2422062694, 54058]
[2967089074, 1678]
[3003017473, 64996]
[1807013556, 26480]
[3183667943, 32819]
[1044061103, 6455]
[1150167345, 9050]
[3125530930, 59143]
[1436874720, 1433]
[2570652324, 35558]
[1150217849, 46636]
[1514909619, 9339]
[2568632217, 49979]
[3084348126, 37835]
[1404367196, 6881]
[3450738404, 63753]
[3851337778, 42993]
[3184273122, 38544]
[641741403, 32959]
[3853652600, 23468]
[3877486349, 17]
[2790472553, 53624]
[1411365405, 49293]
[1304308002, 80]
[2369441803, 39912]
[1118238909, 31708]
[591371784, 37791]
[2521763749, 28277]
[3197396778, 14358]
[3377781815, 443]
[2744424837, 57882]
[2631296794, 56876]
[2512671592, 50186]
[3378042684, 38611]
[3326307582, 47299]
[2568621751, 26424]
[728812942, 21053]
[2568628969, 1865]
[1300706366, 53]
[2573423591, 49229]
[3105397893, 63115]
[3027198973, 52955]
[1150209485, 46740]
[2568628968, 60510]
[2624140420, 61091]
[893274943, 50994]
[3136152945, 42029]
[1066650497, 38923]
[885456503, 5000]
[1047794934, 54542]
[2189192354, 23]
[1150180720, 65288]
[2369152035, 137]
[3197396778, 14285]
[2131277111, 80]
[901458971, 13896]
[3450853351, 50148]
[882872729, 55931]
[4185849376, 37182]
[967831038, 9050]
[901631600, 42050]
[2369374173, 80]
[1349803951, 16758]
[2568629343, 2679]
[1115914459, 56969]
[2369369431, 33738]
[2369369406, 26347]
[2624213378, 51737]
[3183667943, 64354]
[901458956, 7423]
[2568630167, 32129]
[777851297, 56790]
[1287245554, 49827]
[1974673384, 51923]
[901458949, 63177]
[2443487357, 61064]
[1044059296, 25887]
[3457694924, 45801]
[2704733361, 53675]
[3460538276, 51873]
[3892270163, 53461]
[1302343569, 41611]
[2930887676, 1433]
[1404560096, 51942]
[831984801, 61657]
[1875430839, 18731]
[1312772701, 4324]
[3457748311, 59804]
[3084348106, 31132]
[1118495941, 80]
[3450739808, 1053]
[2819595661, 37467]
[3183527027, 23442]
[2369369451, 6234]
[763766938, 2044]
[1005131631, 54556]
[2568632207, 50663]
[1150181262, 55298]
[3149648690, 123]
[2131277243, 80]
[3909060940, 443]
[957099588, 80]
[3445767803, 35055]
[3457763803, 42255]
[3907274861, 63475]
[714346362, 61531]
[1578114055, 49583]
[1118238886, 12998]
[859299610, 80]
[3084348119, 57718]
[2930823535, 1433]
[2369369429, 35127]
[2369369400, 30969]
[1404439651, 33085]
[3136153490, 37379]
[3084347955, 13635]
[2544670925, 55412]
[3084347955, 48841]
[3462488947, 51503]
[1150181261, 61919]
[3174947545, 63471]
[1310397289, 17108]
[2131277310, 80]
[1310455761, 18204]
[604127888, 25]
[2568634554, 55770]
[3579513838, 9999]
[1118238940, 3577]
[2545730341, 53]
[1304396543, 24942]
[2545623598, 31044]
[857366500, 53]
[2786969245, 57893]
[2584852516, 21938]
[935927310, 53]
[3076900577, 53704]
[2496589326, 18680]
[1349803804, 63020]
[1044061102, 51746]
[2568639333, 49420]
[1586455910, 26307]
[2131276875, 60656]
[3174597292, 63279]
[1118238949, 9958]
[1048653931, 58188]
[1293881610, 58447]
[875230454, 33195]
[835556819, 58740]
[2218838845, 56058]
[3579431832, 3340]
[2142184995, 9877]
[1118238886, 8783]
[3457757947, 15053]
[4258835608, 52242]
[1304371266, 42569]
[2685516552, 1433]
[3071713088, 41744]
[2528982292, 5000]
[3378636965, 80]
[841483037, 20001]
[3450732892, 17324]
[3875901826, 23]
[1061328523, 1935]
[2650641589, 11102]
[739109956, 53]
[1066650508, 38585]
[1806860957, 59240]
[1404481628, 7158]
[1118238817, 25566]
[2930888455, 1433]
[2930829342, 1433]
[2587685168, 12875]
[2704780868, 53410]
[2568634274, 10410]
[2497360051, 56649]
[3450734060, 16073]
[3885061687, 53806]
[901458950, 48393]
[878211398, 53429]
[3450822733, 51813]
[1511488987, 445]
[2563528208, 13113]
[3039286851, 80]
[1404551062, 52066]
[3184276764, 80]
[1512328616, 34548]
[1044061068, 4731]
[1310351487, 22]
[2631200012, 53642]
[1514909543, 9339]
[3254838385, 3774]
[2496264723, 33008]
[3376982435, 80]
[3254833769, 53455]
[912467613, 13181]
[1939697998, 80]
[3380591990, 443]
[3149635717, 46420]
[901458961, 25055]
[1404519266, 1747]
[3136151012, 62976]
[2563420806, 60695]
[1404369720, 51283]
[2722492831, 40416]
[3450718957, 63616]
[3908777161, 443]
[1044061060, 57642]
[900470046, 80]
[2568629943, 44863]
[1058754871, 80]
[3853119957, 3569]
[1150181236, 42604]
[3040203987, 53513]
[2555939733, 2806]
[3197396778, 43921]
[2496143315, 56216]
[2704780190, 51774]
[661489283, 44432]
[3084348106, 59168]
[1044061159, 59607]
[3462511750, 443]
[3149635744, 53655]
[3853124001, 50717]
[1046164331, 443]
[2568623877, 53031]
[3457708530, 80]
[1382978774, 51252]
[1806869686, 45677]
[1304405991, 13283]
[1310345580, 57656]
[3380592472, 443]
[3450801031, 22222]
[2131277276, 80]
[1404488700, 49496]
[2497205324, 27325]
[2747787467, 64066]
[957099968, 80]
[2343061286, 37770]
[1046424642, 49013]
[3380518514, 80]
[2133728249, 6646]
[2568643074, 63886]
[2819347333, 56759]
[4249328224, 51413]
[1512541512, 443]
[3907749379, 80]
[2497241438, 60960]
[3380591960, 443]
[2871084498, 445]
[2369369441, 21697]
[3125532361, 65000]
[3016558489, 65414]
[1183326118, 49211]
[549543147, 15540]
[3377032805, 80]
[901458947, 30257]
[3212899502, 41952]
[1349800601, 61660]
[812926718, 80]
[2568630301, 50855]
[2862664360, 50279]
[2650665420, 43538]
[887270076, 62745]
[1118238879, 21369]
[3905397983, 1935]
[2369439222, 24865]
