[564858030, 3348708651]
[1053217013, 3353385285]
[3905113433, 3455741400]
[4251322546, 3608555844]
[3585093764, 3455008426]
[1962304775, 2339489136]
[824209428, 3447539004]
[1208716551, 3890314078]
[2258593474, 2339816369]
[752778076, 3222710005]
[939091623, 3347580620]
[1053794385, 3571859391]
[979078741, 3347704463]
[1498654447, 3306296607]
[743831998, 3449079187]
[3973502432, 3258151044]
[3436526578, 3560985210]
[791678707, 855482157]
[799650279, 3473010954]
[799062033, 3978971493]
[3527235256, 3455736346]
[1763954362, 3338599642]
[44646659, 3348645552]
[278262515, 3608907114]
[3880833484, 3618722849]
[4217867086, 1962334010]
[1589188183, 2059628448]
[1748337821, 3453188632]
[2279000355, 3347702704]
[2198041750, 3692394490]
[3585148171, 4041960738]
[3836528942, 3618722979]
[1917821796, 3351259689]
[357843263, 1962334045]
[2392446933, 3352341941]
[3672239244, 1962334002]
[569173433, 3255952425]
[3978977056, 3978971640]
[914111778, 3338654669]
[743734086, 3223261541]
[3880833506, 3561000742]
[269042667, 3262266130]
[2055598569, 3447595242]
[3829506868, 854857570]
[740809978, 3452148106]
[2275954328, 1074109384]
[95672362, 2059628448]
[743774048, 2325249566]
[2178219705, 2270145425]
[132742280, 1962334045]
[3880833500, 3338139863]
[3463654534, 3338628650]
[2289955853, 1235564206]
[3808641041, 3338632536]
[903606597, 843140426]
[738464070, 4244149657]
[1698684711, 3448447387]
[2131893402, 3569582299]
[3957005231, 3338628981]
[2075950726, 855155952]
[1878737706, 3337092229]
[3407748020, 3347628917]
[2488307468, 271618176]
[3366917776, 1235573685]
[1888041690, 3454818750]
[2206634729, 3338559206]
[3880833528, 3452103644]
[3318356321, 4211123790]
[4187927678, 271618193]
[2285195449, 3571699102]
[2291615344, 3451180813]
[3541552882, 3448447325]
[3905119643, 3455737112]
