[1150193756, 80]
[3201708034, 20604]
[2512820364, 56918]
[1861792105, 64768]
[4049802480, 11595]
[2501284994, 10369]
[3323034926, 1825]
[3014773796, 53093]
[3771548840, 443]
[4045944138, 14284]
[2595816984, 4631]
[2495780220, 52808]
[2247093595, 80]
[1544239276, 15303]
[2131276030, 4500]
[3771548807, 443]
[1516000719, 80]
[3226460327, 80]
[1766786021, 54452]
[3076795870, 56159]
[562428318, 1900]
[1494294178, 52701]
[2453062810, 7335]
[4184057451, 2136]
[2247093622, 80]
[868249464, 80]
[1310986074, 61302]
[2384291925, 57734]
[1543605690, 51141]
[3093257410, 60049]
[868364079, 32961]
[2419617675, 45722]
[1483663815, 61515]
[4178834789, 50928]
[556857444, 14108]
[1150178936, 80]
[2567325845, 53340]
[1479204238, 25251]
[3198962240, 80]
[870286749, 55621]
[3272614557, 55159]
[549532360, 63214]
[2601834843, 24077]
[3182584660, 26218]
[3383969072, 53267]
[1294253374, 44772]
[2609361043, 80]
[2612844594, 12169]
[1543768435, 22837]
[2540777783, 22696]
[1057759238, 80]
[2418097921, 3564]
[3173599220, 443]
[1046198301, 54506]
[2390873282, 60983]
[3891850196, 47949]
[1338859266, 1620]
[3046107955, 80]
[969078003, 33030]
[2254949525, 44211]
[3260342320, 44871]
[1484585393, 51563]
[868249333, 9482]
[4058203084, 50569]
[1069717244, 60245]
[2500450084, 12289]
[1546567530, 10140]
[3084349051, 80]
[4188941877, 23816]
[1477618932, 35527]
[1069704088, 33711]
[3723293538, 62945]
[2596811517, 16565]
[1512062190, 43544]
[3116380591, 56868]
[957972899, 80]
[1062967581, 80]
[3116380687, 45086]
[635702798, 2824]
[3173599156, 443]
[1515397323, 51442]
[3135875797, 80]
[1150193997, 80]
[766199363, 24504]
[889201310, 32414]
[2491060730, 14257]
[2555671063, 24128]
[1543652819, 61577]
[3173599231, 443]
[2506317644, 23433]
[2315856355, 33789]
[2643777920, 24433]
[1523546333, 62992]
[2515121578, 2749]
[2602463319, 51322]
[3731502310, 80]
[1150193704, 80]
[1516222305, 56832]
[2368940236, 80]
[2578466294, 21943]
[827255448, 8247]
[2455403582, 6126]
[2625394613, 4353]
[2547971515, 27806]
[3033404180, 62687]
[1150193759, 80]
[1551152200, 65521]
[3185927817, 49417]
[1545696751, 56182]
[3227026171, 54588]
[3109670315, 4815]
[3889566611, 51746]
[3355439102, 65182]
[1150168374, 42787]
[2247093625, 80]
[2163132670, 27079]
[3007436793, 55923]
[551045781, 34483]
[1053941650, 42963]
[3353661908, 60387]
[2538425974, 53184]
[2488403394, 3513]
[557127181, 1726]
[3096867669, 4802]
[3582121015, 4739]
[2247093550, 80]
[1511272446, 59583]
[3116381826, 80]
[1400694741, 50079]
[4129448616, 44278]
[3771548856, 443]
[2388069479, 49801]
[1150168374, 44058]
[1150178955, 80]
[2599484144, 80]
[936906822, 31699]
[1150193749, 80]
[611257923, 2723]
[870286748, 15601]
[1059839867, 51127]
[3323075779, 33210]
[556518497, 1931]
[2247025529, 80]
[4252556212, 11002]
[3135875829, 80]
[2643933072, 10904]
[1150178902, 80]
[796237460, 80]
