[3074462447, 33860]
[2256719629, 60005]
[2247093609, 80]
[1150193707, 80]
[3324419851, 4372]
[3324422763, 3893]
[3324423862, 55365]
[1058943561, 8080]
[630675149, 22203]
[1551008119, 123]
[3324412094, 21036]
[1515909237, 56012]
[2612959577, 50005]
[2453767185, 1439]
[2370781476, 57534]
[868231863, 80]
[2500771449, 54923]
[1291134197, 50705]
[3324415254, 38228]
[1546606692, 63744]
[581928720, 3578]
[4063605275, 38233]
[1059839779, 5121]
[1150168411, 80]
[1547441936, 51516]
[3104318393, 44129]
[3226460437, 80]
[2607677382, 3606]
[3324416381, 3107]
[3070142937, 51108]
[1368645496, 1615]
[3324415182, 46381]
[3456407778, 443]
[3324422792, 36640]
[2191091749, 49169]
[1300361990, 57566]
[3324428161, 34832]
[3116381160, 40962]
[3087300785, 53326]
[3147655115, 65350]
[3075765159, 59675]
[2522017920, 53532]
[2540271205, 52075]
[839627712, 80]
[827259186, 80]
[1340797447, 1538]
[553993267, 39525]
[1399535320, 1866]
[1262166838, 26960]
[3903521005, 53394]
[2131276145, 57954]
[3190083867, 7818]
[3109756017, 12559]
[3324421497, 24327]
[2599970178, 58508]
[3097205695, 58064]
[3324416830, 3649]
[1065880901, 32969]
[1150193801, 80]
[3377341543, 80]
[744825381, 8039]
[1477618938, 41719]
[3046665296, 56151]
[3324421351, 35635]
[2770401301, 6975]
[3226460272, 80]
[3324416348, 42040]
[1063863064, 80]
[4129448545, 35693]
[2416163742, 57352]
[827260642, 80]
[2538342617, 51911]
[3109706623, 7784]
[1063309137, 123]
[2504616587, 54134]
[3324423480, 31344]
[3084346220, 80]
[2562468728, 39195]
[1478895801, 11054]
[3260915931, 5244]
[3324412196, 62211]
[3324413609, 37210]
[669393920, 53872]
[2336759008, 56810]
[565670681, 52390]
[3771548856, 443]
[1069704085, 42818]
[2378949393, 64382]
[1511330589, 38153]
[1063863072, 80]
[3457497952, 52262]
[1505146476, 52890]
[1293964312, 57452]
[3324417356, 44307]
[3324427514, 63836]
[2181437760, 53036]
[776624069, 16202]
[632389737, 80]
[3259622123, 51884]
[3324417120, 9786]
[3089024884, 51850]
[971223872, 15103]
[3145149094, 80]
[1150168401, 80]
[2631491093, 36611]
[3324418918, 23143]
[1547543978, 60550]
[1150193843, 47794]
[2650397363, 51509]
[1044783035, 80]
[1150191506, 35930]
[2525407625, 55471]
[3096528001, 52246]
[3324414225, 45396]
[868249350, 37421]
[2381967503, 46181]
[669396051, 6157]
[3324411904, 31250]
[797599033, 443]
[2466908312, 52202]
[4046202978, 2781]
[2650397370, 41260]
[1294654358, 43269]
[3324417044, 49744]
[2247093621, 80]
[3324416037, 15151]
[3084348288, 80]
[1668094416, 49026]
[834635376, 62069]
[2191336696, 80]
[664531834, 23193]
[1117565087, 63390]
[1511330753, 35664]
[2338210251, 50618]
[1922149619, 1060]
[2258125289, 53024]
[1551125209, 62198]
[1478895765, 16455]
[3324418892, 1632]
[3173597583, 80]
[898259499, 51294]
[2388428830, 61881]
[3214971633, 46572]
[797599139, 80]
[2722537381, 80]
[3135875797, 80]
[1546250395, 65036]
[2722537381, 443]
[3173891885, 65384]
[845698033, 80]
[1150194044, 80]
[1068906891, 49014]
[2649076595, 5449]
[2256676737, 57039]
[1544717806, 29264]
[1063863052, 80]
[3324412620, 12635]
[3324422800, 28526]
[1477618908, 25326]
