[828811391, 3607425125]
[2206634729, 3336344722]
[986317744, 1235570854]
[2353181900, 3348643114]
[3585093792, 854640106]
[279818164, 3233161229]
[1918606006, 4225202046]
[881277789, 1962334002]
[258078219, 1235573167]
[274892327, 3571699023]
[2209280787, 3978971494]
[1449413775, 3334596942]
[2241033480, 284070066]
[284290702, 3472991560]
[843166633, 3614048340]
[1265536253, 3447544510]
[1742622735, 1074109334]
[2087007438, 2270145452]
[266046070, 4225762863]
[2087007440, 2270145458]
[3318356134, 854640124]
[1927577451, 3455648015]
[1770757051, 3233210604]
[1088800703, 3569542066]
[1428335754, 1235573249]
[1067831168, 3452104857]
[469705019, 3347678759]
[3672241733, 3223260390]
[1902273806, 3347765544]
[269242596, 3978971494]
[2055598468, 3455008627]
[1648752304, 3306296764]
[361305438, 1962334034]
[2258940747, 3978971499]
[2359936907, 271618251]
[3885270285, 4109904402]
[3905113433, 3261364995]
[1844279514, 3451136056]
[1833934822, 4102028031]
[3314970071, 842932782]
[2305827449, 3571698980]
[800985607, 3448481356]
[1512040383, 3455830937]
[855438322, 4103986483]
[2193640266, 3353312917]
[2375230342, 3451153940]
[4187927091, 3338628570]
[2378057061, 1962333983]
[284290696, 1074109364]
[3978969312, 3978971498]
[788920002, 3450219106]
[2181312201, 2341991977]
[881277810, 2339489096]
[365621624, 271618250]
[1295024577, 3335633015]
[3273219699, 3353305260]
[788920107, 3336502173]
[3994314976, 3223201997]
[2633171285, 3223169450]
[268651276, 3259957139]
[2185311828, 3890314056]
[3830439407, 3447596440]
[564858036, 1074109365]
[269242735, 3978971484]
[2633171285, 3347605335]
[1177565989, 4094986093]
[1208726247, 3447542126]
[1948485603, 3223197079]
[284290696, 2339489120]
[843178163, 3348643561]
[2211447540, 4038538054]
[385012454, 3352334592]
[2214354528, 3455662320]
[269242711, 3978971493]
[2654042425, 1235577267]
[1474269767, 3223197754]
[2199510040, 3484914170]
[3294410421, 1962334108]
[2258941861, 3978971489]
[3403274093, 3259080642]
[837218873, 854653557]
