[3223197079, 15377]
[2270145487, 49574]
[3890314059, 1900]
[3978971492, 57488]
[1962334002, 56234]
[3338520205, 6730]
[3349790873, 51370]
[3261363277, 13927]
[1962334072, 37249]
[1962334167, 65157]
[3569582660, 50264]
[3571698971, 56832]
[3455649476, 64581]
[1962334164, 51073]
[3571698992, 39517]
[1962334167, 32922]
[3223265251, 58330]
[3447552708, 44496]
[3449160089, 60661]
[4038538069, 50140]
[3350329406, 58623]
[3451352342, 31044]
[2339489140, 55090]
[3350329401, 14937]
[1962334167, 55257]
[4103996727, 52771]
[1962334002, 48453]
