[582065981, 1150167380]
[4294967295, 4185509971]
[4294967295, 1066650510]
[957972899, 591393816]
[3379738637, 821597745]
[2495741953, 3045255295]
[4294967295, 3463480367]
[1043329966, 1523688790]
[971223290, 1854625468]
[1302942998, 1118238879]
[2381106649, 1523596068]
[4294967295, 3462490824]
[4294967295, 1066650553]
[2247025334, 1066650595]
[3136152926, 3907275347]
[559924534, 2131277072]
[4294967295, 4294967295]
[897688261, 1654300478]
[4294967295, 3149650277]
[4294967295, 821595171]
[2368940445, 3208669888]
[820988170, 1150157876]
[4294967295, 3905203886]
[4294967295, 839629858]
[2538655445, 1118496156]
[4294967295, 3149635725]
[957972899, 881145714]
[2419628904, 3905144228]
