[1130396787, 6881]
[19756354, 80]
[3547001406, 34712]
[1264216460, 40526]
[23837296, 80]
[1225182538, 55593]
[370904878, 23]
[3051872074, 55789]
[380239404, 5900]
[3326272512, 55293]
[371222566, 63098]
[21030645, 5683]
[1225189973, 43665]
[2751392009, 8333]
[1146560498, 50009]
[1225186501, 51758]
[3625048554, 60088]
[1714138961, 443]
[724248600, 3049]
[380772966, 30081]
[2846881656, 58908]
[372207003, 48311]
[2159389025, 51848]
[23111404, 443]
[1166087393, 57161]
[1121463449, 443]
[3326272529, 51745]
[2579574592, 38855]
[731312705, 80]
[3510119730, 62181]
[380229265, 5900]
[731107119, 80]
[1711532919, 47904]
[372400381, 52261]
[21151543, 80]
[2471172709, 15147]
[731105611, 80]
[3722030318, 80]
[3693459033, 50263]
[380230785, 5900]
[19028784, 9850]
[1280940745, 9181]
[1760326363, 5701]
[2439447218, 10262]
[384899384, 45129]
[1875764431, 32275]
[380230669, 5900]
[23488111, 443]
[938295146, 43819]
[2300810215, 1]
[17305548, 443]
[379660795, 53413]
[371803448, 33661]
[26633097, 38801]
[1757947768, 16304]
[385314280, 38071]
[60783043, 80]
[3530312516, 58522]
[59037349, 57111]
[1156179193, 61614]
[1166056255, 39054]
[2579574335, 54474]
[19237863, 65479]
[24915432, 80]
[2300579907, 23194]
[2207999550, 52513]
[1875764455, 8080]
[378698255, 59815]
[3387411783, 59482]
[65950373, 443]
[99734318, 9339]
[2579574383, 80]
[21133481, 10001]
[2444289011, 9050]
[1098661261, 42274]
[23105946, 80]
[1102555987, 5608]
[1115895044, 51310]
[380236135, 5900]
[380780275, 61031]
[1156179191, 48035]
[3530299929, 56684]
[3530312518, 50522]
[1170325736, 24185]
[2579592520, 37265]
[16806462, 17791]
[2579592511, 9050]
[724248593, 19011]
[2471214919, 8573]
[1012728742, 51413]
[369596136, 55077]
[380092512, 5900]
[112233042, 58045]
[24961857, 80]
[3326272533, 52159]
[1264216460, 33584]
[1257162942, 53]
[26822778, 27897]
[1264216460, 26001]
[3327672600, 63119]
[3328259417, 49981]
[2631039387, 10001]
[1866038023, 32185]
[3546996419, 80]
[1130480260, 33575]
[1264216460, 47514]
[314623174, 7806]
[2579574598, 34100]
[2846853271, 63479]
[3499700706, 9241]
[66651064, 443]
[1245183155, 50387]
[380238248, 5900]
[372270027, 63433]
[737992794, 443]
[1176317631, 30405]
[378005674, 54752]
[3530324014, 80]
[1274266049, 49984]
[3504996255, 64511]
[2579574449, 33738]
[66857019, 48685]
[1225248466, 6520]
[2579564669, 61805]
[2579592678, 47894]
[737096993, 80]
[372244178, 13588]
[3384391990, 53]
[1176581458, 36679]
[17632504, 5562]
[380012299, 57536]
[734973124, 26917]
[1711328730, 55565]
[3326272529, 37497]
[3326272516, 13879]
[3535755313, 62983]
[2846864592, 47298]
[378523559, 8089]
[23104910, 80]
[66020762, 443]
