[2929732217, 1433]
[2568633612, 8620]
[2722495241, 45629]
[845159480, 80]
[3460516118, 62961]
[2624256396, 52082]
[3084347949, 57266]
[876574604, 43932]
[762039596, 1433]
[2929736473, 1433]
[1150170515, 51295]
[3076816784, 40973]
[3084347926, 36787]
[1044061154, 51013]
[2142216311, 207]
[808061704, 49160]
[1525145341, 57483]
[3579396266, 6593]
[1304342487, 52344]
[827214601, 12151]
[1806831343, 64413]
[3038919504, 37780]
[654851398, 443]
[1066650387, 52876]
[803057475, 443]
[3149635732, 31094]
[1118238908, 34751]
[2497188524, 3045]
[1044061113, 22866]
[551255180, 445]
[1523680045, 10380]
[1047794880, 14348]
[748349500, 53]
[1304406061, 12688]
[3005360684, 34946]
[3908777581, 80]
[3085058605, 24691]
[2568630020, 40501]
[1395201797, 17937]
[3377790119, 14342]
[1523687856, 5222]
[1047789800, 5223]
[3201705287, 34853]
[549537861, 16751]
[956747424, 15000]
[2496339990, 26004]
[3214973086, 49112]
[2369369450, 8074]
[859611981, 56464]
[2245032314, 1073]
[2570664878, 52105]
[3450801038, 50759]
[3461374639, 80]
[1512328209, 48313]
[2369369436, 24467]
[3186391766, 5060]
[2240722680, 31272]
[1150157907, 61798]
[1301132544, 20107]
[549540916, 51815]
[2929736355, 1433]
[878209857, 50907]
[2497434929, 65062]
[2859261255, 52742]
[2361879123, 49966]
[1523582370, 53]
[2568637568, 32129]
[2568626320, 1029]
[1150170573, 48031]
[1150157841, 46790]
[2496573117, 59183]
[3117042441, 33139]
[3038919511, 25135]
[1502954908, 52547]
[2369147663, 11991]
[1115920157, 54407]
[3462473234, 10070]
[1304408746, 9136]
[1404332983, 7569]
[881147751, 15040]
[1150168527, 43624]
[3450745747, 1191]
[3183667943, 43007]
[3184274785, 56090]
[2545739626, 53]
[1578139101, 51401]
[3131470188, 47499]
[3520164871, 44008]
[2571967565, 53]
[1044061106, 37119]
[3254828454, 40607]
[1806958088, 58983]
[1404536842, 55888]
[3445778624, 36033]
[3214973086, 6820]
[1118238854, 45356]
[867520854, 34067]
[1512533414, 41869]
[3134521467, 44549]
[2994230317, 62707]
[2496570048, 64673]
[2496173774, 49829]
[2568621749, 49915]
[3380202865, 49347]
[958959976, 80]
[2568633657, 51413]
[3183667943, 60763]
[3380154050, 50904]
[2568632209, 34538]
[2369369401, 24587]
[2568642766, 2033]
[1990560442, 22]
[2496467448, 63812]
[2140771780, 80]
[2568630197, 52822]
[2131259468, 54853]
[1019891053, 11448]
[2497418648, 1161]
[551045816, 56634]
[1404559759, 56082]
[805120229, 80]
[2568633610, 55964]
[2568629444, 49394]
[3149635731, 53595]
[1404364410, 50285]
[1990563868, 22]
[1044061060, 4054]
